Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Latitude,Longitude
2007,8,11,BoyceThompsonArboretum,Papilio_multicaudata  ,7,15,NA,3,NA,two tailed swallowtail,33.295,-111.0946
2007,8,11,BoyceThompsonArboretum,Euptoieta_claudia  ,1,15,NA,3,NA,variegated fritillary,33.295,-111.0946
2007,8,11,BoyceThompsonArboretum,Vanessa_annabella  ,1,15,NA,3,NA,west coast lady,33.295,-111.0946
2007,8,11,BoyceThompsonArboretum,Brephidium_exile  ,2,15,NA,3,NA,western pygmy blue,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Cogia_hippalus  ,1,9.5,NA,4,NA,acacia skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Agathymus_aryxna  ,6,9.5,NA,4,NA,arizona giant skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Systasea_zampa  ,2,9.5,NA,4,NA,arizona powdered skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Adelpha_bredowii  ,4,9.5,NA,4,NA,california sister,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Hemiargus_ceraunus  ,1,9.5,NA,4,NA,ceraunus blue,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Phoebis_sennae  ,14,9.5,NA,4,NA,cloudless sulphur,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Junonia_coenia  ,1,9.5,NA,4,NA,common buckeye,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Pholisora_catullus  ,5,9.5,NA,4,NA,common sootywing,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Celotes_nessus  ,1,9.5,NA,4,NA,common streaky skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Pyrgus_sp.  ,1,9.5,NA,4,NA,common/white checkered skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Asterocampa_leilia  ,4,9.5,NA,4,NA,empress leilia,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Lerodea_eufala  ,4,9.5,NA,4,NA,eufala skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Calephelis_nemesis  ,2,9.5,NA,4,NA,fatal metalmark,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Hylephila_phyleus  ,1,9.5,NA,4,NA,fiery skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Staphylus_ceos  ,1,9.5,NA,4,NA,golden headed scallopwing,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Asterocampa_celtis  ,1,9.5,NA,4,NA,hackberry emperor,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Erynnis_meridianus  ,4,9.5,NA,4,NA,meridian duskywing,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Danaus_plexippus ,7,9.5,NA,4,NA,monarch,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Apodemia_mormo  ,4,9.5,NA,4,NA,mormon metalmark,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Copaeodes_aurantiacus  ,8,9.5,NA,4,NA,orange skipperling,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Colias_eurytheme  ,1,9.5,NA,4,NA,orange sulphur,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Vanessa_cardui  ,2,9.5,NA,4,NA,painted lady,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Apodemia_palmeri  ,4,9.5,NA,4,NA,palmer's metalmark,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Battus_philenor  ,30,9.5,NA,4,NA,pipevine swallowtail,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Danaus_gilippus ,23,9.5,NA,4,NA,queen,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Limenitis_arthemis_astyanax  ,1,9.5,NA,4,NA,red spotted purple,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Colias_cesonia  ,2,9.5,NA,4,NA,southern dogface,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Ancyloxypha_arene  ,3,9.5,NA,4,NA,tropical least skipper,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Papilio_multicaudata  ,5,9.5,NA,4,NA,two tailed swallowtail,33.295,-111.0946
2009,9,12,BoyceThompsonArboretum,Brephidium_exile  ,1,9.5,NA,4,NA,western pygmy blue,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Cogia_hippalus  ,2,12,NA,3,NA,acacia skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Plebejus_acmon_,3,12,NA,3,NA,acmon blue,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Libytheana_carinenta  ,94,12,NA,3,NA,american snout,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Systasea_zampa  ,5,12,NA,3,NA,arizona powdered skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Papilio_polyxenes  ,1,12,NA,3,NA,black swallowtail,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Eurema_boisduvaliana  ,2,12,NA,3,NA,boisduval's yellow,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Chlosyne_lacinia  ,5,12,NA,3,NA,bordered patch,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Chlosyne_californica  ,1,12,NA,3,NA,california patch,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Adelpha_bredowii  ,2,12,NA,3,NA,california sister,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Hemiargus_ceraunus  ,14,12,NA,3,NA,ceraunus blue,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Euphydryas_chalcedona_chalcedona  ,1,12,NA,3,NA,chalcedon variable checkerspot,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Pontia_protodice  ,13,12,NA,3,NA,checkered white,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Phoebis_sennae  ,45,12,NA,3,NA,cloudless sulphur,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Junonia_coenia  ,7,12,NA,3,NA,common buckeye,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Pholisora_catullus  ,10,12,NA,3,NA,common sootywing,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Pyrgus_sp.  ,15,12,NA,3,NA,common/white checkered skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Nathalis_iole  ,12,12,NA,3,NA,dainty sulphur,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Pyrgus_philetas  ,1,12,NA,3,NA,desert checkered skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Texola_elada  ,8,12,NA,3,NA,elada checkerspot,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Asterocampa_leilia  ,168,12,NA,3,NA,empress leilia,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Heliopetes_domicella  ,3,12,NA,3,NA,erichson's white skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Lerodea_eufala  ,5,12,NA,3,NA,eufala skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Calephelis_nemesis  ,7,12,NA,3,NA,fatal metalmark,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Hylephila_phyleus  ,6,12,NA,3,NA,fiery skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Erynnis_funeralis  ,5,12,NA,3,NA,funereal duskywing,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Papilio_cresphontes  ,2,12,NA,3,NA,giant swallowtail,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Staphylus_ceos  ,6,12,NA,3,NA,golden headed scallopwing,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Strymon_melinus  ,14,12,NA,3,NA,gray hairstreak,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Atlides_halesus  ,3,12,NA,3,NA,great purple hairstreak,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Agraulis_vanillae  ,2,12,NA,3,NA,gulf fritillary,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Asterocampa_celtis  ,3,12,NA,3,NA,hackberry emperor,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Polygonus_leo  ,2,12,NA,3,NA,hammock skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Phoebis_agarithe  ,1,12,NA,3,NA,large orange sulphur,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Ministrymon_leda  ,25,12,NA,3,NA,leda ministreak,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Leptotes_marina  ,11,12,NA,3,NA,marine blue,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Eurema_mexicana  ,20,12,NA,3,NA,mexican yellow,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Danaus_plexippus ,1,12,NA,3,NA,monarch,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Apodemia_mormo  ,13,12,NA,3,NA,mormon metalmark,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Erynnis_tristis  ,4,12,NA,3,NA,mournful duskywing,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Heliopetes_ericetorum ,4,12,NA,3,NA,northern white skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Copaeodes_aurantiacus  ,8,12,NA,3,NA,orange skipperling,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Colias_eurytheme  ,36,12,NA,3,NA,orange sulphur,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Vanessa_cardui  ,2,12,NA,3,NA,painted lady,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Apodemia_palmeri  ,8,12,NA,3,NA,palmer's metalmark,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Battus_philenor  ,89,12,NA,3,NA,pipevine swallowtail,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Danaus_gilippus ,136,12,NA,3,NA,queen,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Hemiargus_isola  ,8,12,NA,3,NA,reakirt's blue,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Atrytonopsis_edwardsii  ,2,12,NA,3,NA,sheep skipper,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Eurema_nicippe  ,194,12,NA,3,NA,sleepy orange,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Colias_cesonia  ,19,12,NA,3,NA,southern dogface,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Celastrina_ladon  ,9,12,NA,3,NA,spring azure,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Dymasia_dymas  ,2,12,NA,3,NA,tiny checkerspot,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Papilio_multicaudata  ,1,12,NA,3,NA,two tailed swallowtail,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Limenitis_archippus  ,1,12,NA,3,NA,viceroy,33.295,-111.0946
2010,9,11,BoyceThompsonArboretum,Brephidium_exile  ,20,12,NA,3,NA,western pygmy blue,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Cogia_hippalus  ,3,25,NA,4,NA,acacia skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Libytheana_carinenta  ,7,25,NA,4,NA,american snout,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Agathymus_aryxna  ,1,25,NA,4,NA,arizona giant skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Systasea_zampa  ,9,25,NA,4,NA,arizona powdered skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Adelpha_bredowii  ,1,25,NA,4,NA,california sister,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Hemiargus_ceraunus  ,47,25,NA,4,NA,ceraunus blue,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Pontia_protodice  ,1,25,NA,4,NA,checkered white,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Phoebis_sennae  ,28,25,NA,4,NA,cloudless sulphur,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Junonia_coenia  ,3,25,NA,4,NA,common buckeye,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Pholisora_catullus  ,10,25,NA,4,NA,common sootywing,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Pyrgus_philetas  ,2,25,NA,4,NA,desert checkered skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Texola_elada  ,3,25,NA,4,NA,elada checkerspot,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Asterocampa_leilia  ,43,25,NA,4,NA,empress leilia,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Heliopetes_domicella  ,2,25,NA,4,NA,erichson's white skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Lerodea_eufala  ,3,25,NA,4,NA,eufala skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Calephelis_nemesis  ,7,25,NA,4,NA,fatal metalmark,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Hylephila_phyleus  ,1,25,NA,4,NA,fiery skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Staphylus_ceos  ,10,25,NA,4,NA,golden headed scallopwing,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Strymon_melinus  ,2,25,NA,4,NA,gray hairstreak,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Asterocampa_celtis  ,10,25,NA,4,NA,hackberry emperor,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Ministrymon_leda  ,8,25,NA,4,NA,leda ministreak,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Leptotes_marina  ,4,25,NA,4,NA,marine blue,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Eurema_mexicana  ,1,25,NA,4,NA,mexican yellow,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Danaus_plexippus ,3,25,NA,4,NA,monarch,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Apodemia_mormo  ,2,25,NA,4,NA,mormon metalmark,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Erynnis_tristis  ,1,25,NA,4,NA,mournful duskywing,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Copaeodes_aurantiacus  ,14,25,NA,4,NA,orange skipperling,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Colias_eurytheme  ,17,25,NA,4,NA,orange sulphur,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Apodemia_palmeri  ,14,25,NA,4,NA,palmer's metalmark,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Battus_philenor  ,96,25,NA,4,NA,pipevine swallowtail,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Danaus_gilippus ,60,25,NA,4,NA,queen,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Hemiargus_isola  ,5,25,NA,4,NA,reakirt's blue,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Limenitis_arthemis  ,2,25,NA,4,NA,red spotted admiral,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Atrytonopsis_edwardsii  ,6,25,NA,4,NA,sheep skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Callophrys_gryneus_siva  ,1,25,NA,4,NA,siva juniper hairstreak,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Eurema_nicippe  ,46,25,NA,4,NA,sleepy orange,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Junonia_genoveva  ,1,25,NA,4,NA,tropical buckeye,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Ancyloxypha_arene  ,1,25,NA,4,NA,tropical least skipper,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Euptoieta_claudia  ,9,25,NA,4,NA,variegated fritillary,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Limenitis_archippus  ,3,25,NA,4,NA,viceroy,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Brephidium_exile  ,13,25,NA,4,NA,western pygmy blue,33.295,-111.0946
2011,9,10,BoyceThompsonArboretum,Pyrgus_albescens  ,14,25,NA,4,NA,white checkered skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Plebejus_acmon_,2,14,NA,3,NA,acmon blue,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Libytheana_carinenta  ,32,14,NA,3,NA,american snout,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Agathymus_aryxna  ,1,14,NA,3,NA,arizona giant skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Systasea_zampa  ,1,14,NA,3,NA,arizona powdered skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Adelpha_bredowii  ,7,14,NA,3,NA,california sister,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Hemiargus_ceraunus  ,1,14,NA,3,NA,ceraunus blue,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Pontia_protodice  ,4,14,NA,3,NA,checkered white,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Phoebis_sennae  ,50,14,NA,3,NA,cloudless sulphur,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Junonia_coenia  ,1,14,NA,3,NA,common buckeye,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Pholisora_catullus  ,4,14,NA,3,NA,common sootywing,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Celotes_nessus  ,1,14,NA,3,NA,common streaky skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Nathalis_iole  ,1,14,NA,3,NA,dainty sulphur,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Texola_elada  ,1,14,NA,3,NA,elada checkerspot,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Asterocampa_leilia  ,64,14,NA,3,NA,empress leilia,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Lerodea_eufala  ,2,14,NA,3,NA,eufala skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Hylephila_phyleus  ,1,14,NA,3,NA,fiery skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Erynnis_funeralis  ,11,14,NA,3,NA,funereal duskywing,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Papilio_cresphontes  ,1,14,NA,3,NA,giant swallowtail,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Strymon_melinus  ,1,14,NA,3,NA,gray hairstreak,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Asterocampa_celtis  ,1,14,NA,3,NA,hackberry emperor,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Leptotes_marina  ,2,14,NA,3,NA,marine blue,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Erynnis_meridianus  ,1,14,NA,3,NA,meridian duskywing,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Danaus_plexippus ,1,14,NA,3,NA,monarch,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Apodemia_mormo  ,24,14,NA,3,NA,mormon metalmark,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Copaeodes_aurantiacus  ,4,14,NA,3,NA,orange skipperling,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Colias_eurytheme  ,29,14,NA,3,NA,orange sulphur,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Vanessa_cardui  ,3,14,NA,3,NA,painted lady,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Apodemia_palmeri  ,4,14,NA,3,NA,palmer's metalmark,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Battus_philenor  ,50,14,NA,3,NA,pipevine swallowtail,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Danaus_gilippus ,40,14,NA,3,NA,queen,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Hemiargus_isola  ,1,14,NA,3,NA,reakirt's blue,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Limenitis_arthemis_astyanax  ,1,14,NA,3,NA,red spotted purple,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Atrytonopsis_edwardsii  ,1,14,NA,3,NA,sheep skipper,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Eurema_nicippe  ,27,14,NA,3,NA,sleepy orange,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Colias_cesonia  ,1,14,NA,3,NA,southern dogface,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Celastrina_ladon  ,6,14,NA,3,NA,spring azure,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Papilio_multicaudata  ,1,14,NA,3,NA,two tailed swallowtail,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Euptoieta_claudia  ,6,14,NA,3,NA,variegated fritillary,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Limenitis_archippus  ,1,14,NA,3,NA,viceroy,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Brephidium_exile  ,14,14,NA,3,NA,western pygmy blue,33.295,-111.0946
2012,9,15,BoyceThompsonArboretum,Pyrgus_albescens  ,4,14,NA,3,NA,white checkered skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Cogia_hippalus  ,4,16,NA,3,NA,acacia skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Papilio_polyxenes  ,2,16,NA,3,NA,black swallowtail,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Hemiargus_ceraunus  ,1,16,NA,3,NA,ceraunus blue,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Pontia_protodice  ,4,16,NA,3,NA,checkered white,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Phoebis_sennae  ,14,16,NA,3,NA,cloudless sulphur,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Junonia_coenia  ,2,16,NA,3,NA,common buckeye,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Pholisora_catullus  ,5,16,NA,3,NA,common sootywing,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Nathalis_iole  ,12,16,NA,3,NA,dainty sulphur,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Texola_elada  ,1,16,NA,3,NA,elada checkerspot,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Asterocampa_leilia  ,54,16,NA,3,NA,empress leilia,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Lerodea_eufala  ,3,16,NA,3,NA,eufala skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Calephelis_nemesis  ,2,16,NA,3,NA,fatal metalmark,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Hylephila_phyleus  ,1,16,NA,3,NA,fiery skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Erynnis_funeralis  ,3,16,NA,3,NA,funereal duskywing,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Papilio_cresphontes  ,4,16,NA,3,NA,giant swallowtail,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Staphylus_ceos  ,11,16,NA,3,NA,golden headed scallopwing,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Agraulis_vanillae  ,2,16,NA,3,NA,gulf fritillary,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Asterocampa_celtis  ,1,16,NA,3,NA,hackberry emperor,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Leptotes_marina  ,3,16,NA,3,NA,marine blue,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Eurema_mexicana  ,3,16,NA,3,NA,mexican yellow,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Danaus_plexippus ,4,16,NA,3,NA,monarch,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Erynnis_tristis  ,1,16,NA,3,NA,mournful duskywing,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Amblyscirtes_nysa  ,1,16,NA,3,NA,nysa roadside skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Copaeodes_aurantiacus  ,3,16,NA,3,NA,orange skipperling,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Colias_eurytheme  ,5,16,NA,3,NA,orange sulphur,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Vanessa_cardui  ,2,16,NA,3,NA,painted lady,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Battus_philenor  ,80,16,NA,3,NA,pipevine swallowtail,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Danaus_gilippus ,67,16,NA,3,NA,queen,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Hemiargus_isola  ,6,16,NA,3,NA,reakirt's blue,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Atrytonopsis_edwardsii  ,1,16,NA,3,NA,sheep skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Eurema_nicippe  ,17,16,NA,3,NA,sleepy orange,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Colias_cesonia  ,4,16,NA,3,NA,southern dogface,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Celastrina_ladon  ,3,16,NA,3,NA,spring azure,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Euptoieta_claudia  ,3,16,NA,3,NA,variegated fritillary,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Brephidium_exile  ,8,16,NA,3,NA,western pygmy blue,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Pyrgus_albescens  ,3,16,NA,3,NA,white checkered skipper,33.295,-111.0946
2013,9,7,BoyceThompsonArboretum,Callophrys_xami ,3,16,NA,3,NA,xami hairstreak,33.295,-111.0946
2014,9,6,BoyceThompsonArboretum,Pyrgus_communis  ,3,10.5,NA,3,NA,common checkered skipper,33.295,-111.0946
2015,9,12,BoyceThompsonArboretum,Pyrgus_albescens  ,6,12,NA,3,NA,white checkered skipper,33.295,-111.0946
2016,9,10,BoyceThompsonArboretum,Pyrgus_sp.  ,4,7,NA,3,NA,common/white checkered skipper,33.295,-111.0946
2017,9,9,BoyceThompsonArboretum,Pyrgus_sp.  ,9,12,NA,4,NA,common/white checkered skipper,33.295,-111.0946
2017,9,9,BoyceThompsonArboretum,Riodinidae_sp,5,12,NA,4,NA,unidentified metalmark,33.295,-111.0946
2018,9,8,BoyceThompsonArboretum,Pyrgus_sp.  ,3,9,NA,3,NA,common/white checkered skipper,33.295,-111.0946
2017,9,4,Cottonwood,Pyrgus_communis  ,4,8,NA,2,NA,common checkered skipper,34.738,-112.0353
2017,9,4,Cottonwood,Limenitis_arthemis  ,4,8,NA,2,NA,red spotted admiral,34.738,-112.0353
2018,8,30,Cottonwood,Pyrgus_communis  ,1,7,NA,1,NA,common checkered skipper,34.738,-112.0353
2015,5,31,GrandCanyonDesertView,Plebejus_acmon_,2,6,NA,1,NA,acmon blue,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Vanessa_virginiensis  ,2,6,NA,1,NA,american lady,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Libytheana_carinenta  ,2,6,NA,1,NA,american snout,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Adelpha_bredowii  ,1,6,NA,1,NA,california sister,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Pontia_protodice  ,5,6,NA,1,NA,checkered white,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Colias_philodice ,2,6,NA,1,NA,clouded sulphur,36.0244,-111.8554
2015,5,31,GrandCanyonDesertView,Phoebis_sennae  ,1,6,NA,1,NA,cloudless sulphur,36.0244,-111.8554
